id,keywords
55125,['serbia']
33604,"['baby', 'pregnancy', 'angels']"
55130,[]
167548,"['gypsy', 'world record']"
57186,"['skinhead', 'serbia']"
102337,"['mafia boss', 'revenge', 'murder']"
64924,[]
122800,"['bartender', 'revenge', 'nypd']"
112092,[]
40890,"['yugoslavia', 'croatia', 'communist']"
391626,[]
319632,[]
226072,"['germany', 'refugee', 'pregnant']"
45341,"['neo-nazi', 'robber', 'drug traffic']"
125696,"['supermarket', 'cashier']"
259728,"['croatia', 'world war ii', 'communism']"
221241,"['corruption', 'yugoslavia', 'croatia']"
341559,"['motorcycle', 'dust']"
73680,[]
136902,['death']
71617,[]
259690,"['obesity', 'remote village']"
361733,['world war i']
66944,"['croatia', 'pension', 'pension fraud']"
284154,"['diary', 'war', 'romance']"
112931,[]
61711,[]
58007,[]
61532,[]
216138,"['wife husband relationship', 'open relationship', 'screwball comedy']"
16280,[]
56294,[]
15068,[]
354776,[]
280874,[]
78375,[]
63483,"['sex addiction', 'friendship', 'internet']"
250275,[]
242906,[]
264555,"['jealousy', 'manipulation', 'murder']"
84741,[]
224919,[]
58813,[]
299730,"['mark twain', 'zombie']"
218898,['gangster']
280690,['remake of telugu film']
188640,[]
120942,[]
22315,"['ex-girlfriend', 'bollywood', 'sexual harassment']"
158009,['woman director']
89868,"['talking dog', 'computer expert', 'fortune']"
252990,[]
353125,[]
297239,"['based on novel', 'memory loss']"
319396,[]
87018,[]
53850,[]
75897,['high school']
13099,"['undercover agent', 'police', 'hoodlum']"
138686,"['group dynamics', 'personal growth']"
297961,"['revenge', 'tv', 'mystery writer']"
81765,[]
94587,[]
80582,"['cancer', 'gerson therapy', 'terapia gerson']"
52406,"['organic', 'farming']"
88865,"['beehive', 'nature', 'pesticide']"
86063,[]
18152,"['israel', 'palestine', 'war crimes']"
49264,"['cancer', 'gerson therapy', 'terapia gerson']"
78573,"['alternative medicine', 'gerson therapy', 'terapia gerson']"
121170,[]
117102,"['diet', 'health', 'obesity']"
74113,[]
338381,"['food', 'environmentalism', 'sustainable development']"
267292,"['health', 'vegetable juice', 'pseudoscience']"
290773,"['medicine', 'health', 'wellbeing']"
53104,"['pharmaceutical industry', 'viagra', 'woman director']"
117407,[]
119430,[]
297400,[]
310952,[]
296370,"['dance', 'dance-off']"
126760,[]
290098,"['female nudity', 'con man', 'pickpocket']"
260826,[]
48268,[]
157964,"['hungary', 'college', 'protest']"
197849,[]
208198,['woman director']
358908,[]
289519,"['blues', 'blues music']"
243306,[]
241259,"['based on novel', 'clock', 'queen']"
109752,[]
377432,[]
369052,[]
289523,"['cinderella', 'rich woman - poor man', 'lawyer']"
317114,['nurse']
315134,[]
317121,"['roommate', 'romantic comedy', 'inheritance']"
267935,"['london england', 'england', 'based on novel']"
110777,[]
176715,[]
371464,"['sex', 'sexuality', 'wolf']"
359871,"['manipulation', 'mind control', 'religion']"
334534,[]
334057,[]
108879,['autism']
238997,[]
86522,[]
241618,[]
68213,"['depression', 'attention deficit hyperactivity disorder (adhd)', 'children']"
68208,[]
241619,[]
143431,[]
112722,['prison']
182979,[]
210250,[]
223702,"['supermarket', 'party', 'sausage']"
283827,[]
141418,[]
385390,"['restaurant', 'romantic comedy', 'matchmaking']"
387398,[]
381615,['sequel']
377428,"['romantic comedy', ""valentine's day""]"
374614,"['dating', 'tv movie']"
374609,[]
374739,[]
374607,"['american football', 'fashion designer']"
374606,[]
374603,['cowboy']
361745,[]
352851,[]
346489,['woman director']
311181,"['novelist', 'critic', 'true love']"
300187,[]
299576,"['cat', 'christmas']"
299574,[]
289520,"['los angeles', 'publisher']"
279371,[]
279332,[]
239018,[]
258691,[]
249057,[]
238304,['christmas']
238749,"['mistake in person', 'lost baggage', 'destiny']"
235662,"['winter', 'lying', 'christmas']"
180794,"['new york', 'con man', 'mistaken identity']"
226167,[]
149235,"['elves', 'brother sister relationship', 'santa claus']"
149218,['romance']
147132,"['romance', 'fall in love', 'christmas']"
145840,"['holiday', 'pretend relationship']"
211125,[]
85887,"['food critic', 'fire fighter']"
227552,"['magazine', 'writer', 'makeover']"
81416,['holiday']
208035,['woman director']
389995,"['romantic comedy', 'argentina']"
384798,"['dystopia', 'cyberpunk', 'robot']"
78713,['woman director']
371560,"['death of father', 'dead body', 'black and white']"
164777,"['adultery', 'jealousy', 'wife husband relationship']"
334533,"['suicide', 'socialism', 'food']"
129564,[]
81976,"['wilderness', 'log cabin', 'hermit']"
374475,"['male nudity', 'female nudity', 'joke']"
351454,"['biography', 'neruda']"
84993,"['cemetery', 'dream', 'diary']"
257623,"['greek', 'city']"
113294,['sport']
46095,"['girlfriend', 'singer', 'lawyer']"
213570,['insurance detective']
43394,"['mountain', 'adoption', 'rescue']"
62006,"['organized crime', 'bookie', 'murder disguised as suicide']"
68977,['loss of fortune']
115386,[]
381071,['woman director']
279049,[]
294368,"['child abuse', 'sexual abuse', 'hollywood star']"
250880,"['world war ii', 'world war i', 'nazis']"
346873,"['christianity', 'prophecy', 'israel']"
352733,"['elopement', 'troubled marriage', 'woman director']"
86520,[]
122293,[]
370234,"['vietnam veteran', 'nurse', 'dementia']"
128412,[]
83235,"['orchestra', 'carefree', 'tbilisi']"
56952,[]
112633,"['working class', 'urban setting', 'illness']"
385581,"['propaganda', 'brainwashing']"
101916,[]
80520,"['london england', 'tattoo', 'assassin']"
55916,['suspense']
126076,[]
56491,"['rebel', 'usa president', 'hostage']"
60505,['suspense']
302508,[]
385371,"['hostage', 'beating', 'violence']"
293670,"['sex', 'small town', 'exorcism']"
168079,"['woman director', 'erotic thriller']"
375199,"['gang', 'police woman']"
155217,[]
83501,[]
364426,"['collage', 'horror', 'horror filmmaking']"
216472,[]
51091,['heartwarming']
337154,"['romance', 'los angeles', 'motherhood']"
113523,[]
56424,"['illegal immigrant', 'dirty old man', 'cigarette burn']"
188183,['woman director']
395181,"['relationship', 'woman director']"
134362,"['mexico', 'illegal immigration', 'suffering']"
325758,[]
319017,[]
291805,"['london england', 'china', 'magic']"
390766,['woman director']
394812,['woman director']
370464,"['pastor', 'based on true story', 'wrestler']"
354818,[]
369820,['stand-up comedy']
12443,"['holocaust', 'nazism']"
23802,"['comedian', 'stand-up comedy', 'live comedy']"
170740,"['revolution', 'independence', 'treason']"
388440,"['supernatural', 'sleeping beauty', 'curse']"
392440,[]
388403,[]
78492,[]
48339,[]
42082,"['punk', 'tour', 'hardcore']"
249075,[]
38061,[]
147307,[]
235201,[]
36090,['rebellion']
268380,['episode film']
99080,[]
56190,[]
37228,"['philosophy', 'political activism', 'american dream']"
394244,[]
83284,[]
69915,[]
136762,['comedy']
94643,"['kidnapping', 'rescue', 'melodrama']"
376916,"['prophecy', 'mockumentary', 'hong kong']"
339526,"['sequel', 'prehistoric', 'dinosaur']"
382088,"['game', 'short']"
362699,"['coma', 'memory loss', 'millionaire']"
118792,"['post-apocalyptic', 'based on short story']"
396292,"['feminism', 'stand-up comedy', 'pregnancy']"
299782,"['1970s', 'comeback', 'satire']"
24398,"['adolescence', 'sexuality', 'nudity']"
46178,['stand-up comedy']
345069,[]
339928,[]
375170,['ghost']
330916,"['small town', 'independent film', 'coming of age']"
376549,"['supernatural', 'psychological thriller']"
93338,[]
4290,"['mexico', 'bioscientist', 'alligator hunter']"
87061,[]
216203,[]
332872,"['spain', 'sex', 'depression']"
339397,"['love triangle', ""new year's eve"", 'baby']"
374473,"['heart attack', 'single mother', 'compassion']"
84233,[]
5654,"['napoleon', 'war']"
353866,[]
44645,"['kung fu', 'legend', 'biography']"
314570,['woman director']
254420,"['role of women', 'rebellion']"
50578,[]
147367,['woman director']
340746,[]
310567,[]
381505,[]
109581,['adventure']
375599,[]
344854,"['survival', 'dog', 'isolated farmhouse']"
385379,[]
311770,"['figure skating', 'illness', 'woman director']"
358907,['woman director']
323428,"['sweden', 'small town', 'teenager']"
324764,['woman director']
346469,"['sweden', 'romance', 'crime']"
347344,[]
303636,"['berlin', 'woman director']"
321283,"['sweden', 'student', 'uppsala']"
356218,"['coming of age', 'lgbt', 'woman director']"
347106,['woman director']
335683,"['small town', 'family', 'loan']"
363607,"['sweden', 'small town', 'mafia']"
389115,[]
377290,['woman director']
381277,[]
268618,[]
341491,[]
341490,['iceland']
91041,[]
250974,[]
280583,[]
69471,"['lecture', 'symphony']"
39301,"['israel', 'israeli']"
107775,"['father son relationship', 'based on novel', 'orphanage']"
17575,['woman director']
198783,"['king', 'saga', 'icelandic']"
55154,[]
33340,"['daughter', 'drug', 'woman director']"
64116,"['meteor', 'suicidal', 'psychiatry']"
388468,[]
87654,"['femme fatale', 'murder', 'woman director']"
336885,[]
373757,"['norway', 'geologist']"
285165,[]
348675,[]
11392,"['prison', 'robbery', 'gang of thieves']"
57911,[]
342695,[]
16039,['coming of age']
20661,[]
335582,[]
11390,"['fort', 'treasure hunt', 'crook']"
76312,[]
155714,"['based on novel', 'love']"
146184,['woman director']
80362,[]
324284,[]
391617,"['pilot', 'airplane', 'fugitive']"
37433,"['cat', 'future', 'clown']"
47408,"['based on novel', 'anthology', 'ero guro']"
14233,"['amnesia', 'nudity']"
48417,[]
397914,"['concert', 'live concert', 'las vegas']"
347031,"['beach', 'survival', 'dead body']"
367416,['family']
378348,"['prison', 'comedy', 'swindler']"
40534,['duringcreditsstinger']
102961,"['female nudity', 'assassin', 'girls with guns']"
339148,"['hong kong', 'expatriate', 'woman director']"
222220,[]
57992,[]
66897,[]
139251,[]
391778,[]
4546,"['falsely accused', 'treasure', 'return']"
389053,[]
343140,"['office politics', 'financial crisis']"
363103,"['brazilian', 'biography', 'drama']"
301804,"['dream', 'nightmare', 'insomnia']"
374458,"['female nudity', 'graduation', 'final exam']"
26677,['zombie']
322745,[]
169448,['woman director']
335409,"['monster', 'escape', 'man hunt']"
260401,[]
260399,[]
107104,[]
391375,['woman director']
398289,[]
342464,['woman director']
148434,['spaghetti western']
109456,"['feud', 'spaghetti western', 'mexican border']"
150226,[]
3698,[]
5434,"['murder', 'killer']"
292610,['erotic movie']
40162,"['independent film', 'erotic movie']"
58419,"['future', 'vigilante', 'revenge']"
31264,"['sword', 'cave', 'sorcery']"
171993,['shark']
374173,[]
353989,"['based on novel', 'biography', 'argentina']"
45783,['stand-up comedy']
356842,"['baby', 'neighbor', 'expecting']"
16884,['stand-up comedy']
94067,"['female nudity', 'sexploitation', 'semi autobiographical']"
88518,"['female nudity', 'martial arts', 'undercover']"
57313,"['serial killer', 'found footage']"
79078,"['anti-christ', 'conspiracy']"
385320,"['zoo', 'undead', 'zombie']"
21293,[]
279588,[]
214676,"['short', 'ghibli museum']"
265982,[]
376523,[]
26521,[]
41028,[]
135652,[]
93041,['brit noir']
180886,"['family relationships', 'desert', 'ghost town']"
72754,[]
346384,[]
18932,[]
45780,[]
41149,[]
25787,"['b movie', 'older man younger woman relationship']"
280178,[]
269306,[]
109380,[]
103941,"['spain', 'concentration camp', 'fascism']"
361146,[]
29798,[]
298228,[]
308531,"['brother brother relationship', 'turtle', 'sequel']"
32790,[]
30641,"['car breakdown', 'grizzly bear', 'wilderness']"
257345,"['self sacrifice', 'snake', 'autism']"
256771,[]
34598,"['father son relationship', 'robbery', 'chase']"
41962,[]
110283,[]
83183,['geisha']
139176,"['courtesan', 'promise', 'illness']"
318121,[]
293413,"['press', 'politics', 'government']"
397403,"['europe', 'european union', 'brexit']"
24793,"['experiment', 'time travel', 'knight']"
40258,[]
105184,"['male nudity', 'female nudity', 'sex']"
60163,[]
40863,"['martial arts', 'stunts', 'behind the scenes']"
379220,"['relationship problems', 'family relationships', 'coworker relationship']"
258771,[]
322506,['space opera']
221343,[]
121245,[]
81120,[]
362247,[]
341012,"['pop star', 'musician', 'record album']"
198652,"['robbery', 'coffin', 'caper']"
37237,[]
324314,[]
298459,"['1970s', 'police', 'based on true story']"
114030,['newlywed']
398854,[]
356366,['woman director']
377158,"['priest', 'man punches woman', '1990s']"
350904,[]
330294,"['brother sister relationship', 'escape', 'incest']"
364831,['biography']
291863,"['comic book', 'art documentary']"
398830,[]
309879,[]
400791,"['bar', 'restaurant', 'wisconsin']"
107315,['screenwriter']
91950,['flamenco']
169782,[]
98927,[]
33108,"['dancing', 'cat', 'donkey']"
353433,"['suicide', 'female nudity', 'paradise']"
192040,"['miniseries', 'great cinematpgraphy']"
220903,"['plant', 'animal species', 'biology']"
384130,"['monkey', 'nature']"
370260,['stand-up comedy']
280004,"['composer', 'biography']"
347123,"['usa president', 'biography', 'politics']"
121572,"['drug addict', 'entrance to hell', 'seven gates']"
43608,"['home invasion', 'film noir']"
29477,"['bank robber', 'classic', 'b movie']"
400608,['stand-up comedy']
356329,['art']
58522,"['satire', 'grotesque']"
259693,"['london england', 'england', '1970s']"
248741,"['president', 'founding fathers']"
55608,[]
30656,[]
89587,['giallo']
312623,"['zebra', 'truck driver']"
326255,[]
400948,[]
377823,[]
376261,['woman director']
109088,[]
66756,[]
205891,[]
364902,[]
218351,"['bookie', 'dance hall girl']"
241374,"['family disapproval', 'radio news']"
134475,"['silent film', 'well']"
65192,[]
122331,"['courtesan', 'silent film', '18th century']"
375356,"['love', 'youth', 'cartoonist']"
391757,"['martial arts', 'fight', 'training']"
328429,"['mars', 'space travel', 'space mission']"
30665,"['civil war', 'mississippi', 'union']"
245913,"['brazil', 'biography', 'sport']"
82819,[]
75198,['comedy']
51334,[]
94659,"['japan', 'yoshikawa', 'yasujirō ozu']"
117472,[]
117767,[]
44688,[]
132133,[]
105136,[]
329750,['woman director']
395883,"['maze', 'labyrinth', 'claustrophobic']"
84228,[]
270650,"['gay relationship', 'jewish', 'jewish family']"
366564,[]
356332,['crime']
157515,[]
103578,"['alien', 'lesbian']"
230471,[]
150912,"['sword and sandal', 'peplum', 'babylon']"
281238,"['london england', 'burglar', 'heist']"
145244,[]
87335,"['giallo', 'english countryside', 'serial murders']"
205557,[]
61581,['spaghetti western']
389427,[]
144341,"['bounty hunter', 'maverick', 'barroom brawl']"
147575,[]
150224,"['knife throwing', 'spaghetti western', 'opening action scene']"
43074,"['female friendship', 'ghost hunting', 'reboot']"
52947,[]
339739,[]
61294,"['manager', 'photographer', 'lifestyle']"
30942,['street fighter']
32003,[]
353610,[]
350566,[]
206657,[]
287703,['coffee shop']
284152,"['friendship', 'betrayal by friend']"
25625,"['murder', 'church', 'lobster']"
168098,"['suicide', 'based on novel', 'airport']"
356334,"['mercenary', 'gun for hire', 'duringcreditsstinger']"
28529,[]
300210,[]
112767,[]
131172,"['nun', 'convent', 'abbess']"
377150,[]
244839,[]
216521,[]
170898,"['bullfight', 'woman director']"
25079,[]
80699,[]
130638,[]
363889,"['halloween', 'insane asylum', 'murder']"
355598,"['suicide', 'female nudity', 'marriage proposal']"
323372,[]
370687,"['sword', 'magic', 'sorcery']"
373476,['new identity']
300761,['basketball']
41312,"['world war ii', 'hurricane', 'pilot']"
258755,[]
28775,"['sheriff', 'waitress', 'bar']"
217057,[]
327040,"['sexuality', 'skinny dipping', 'teenage sexuality']"
34202,"['flying saucer', 'alien life-form', 'ufo']"
401895,[]
397003,"['bank robber', 'drug lord', 'expatriate']"
138705,[]
150208,[]
61123,[]
80256,[]
41454,[]
381080,[]
297721,['gangster']
359790,"['stalker', 'revenge', 'murder']"
51806,"['handcuffs', 'biography', 'sadist']"
343724,"['relationship', 'parallel world', 'parallel lives']"
392961,['aladdin']
35429,"['island', 'invasion', 'ants']"
73307,"['femme fatale', 'b movie', 'film noir']"
380225,[]
229154,['vampire']
226437,['cerebral palsy']
258322,['disease']
324181,"['biography', 'yoga', 'wrestling']"
63398,[]
4948,[]
51444,['biography']
31453,[]
52199,"['alcohol', 'flying saucer', 'invasion']"
30667,[]
133563,['cockfight']
213373,"['aids', 'biography', 'hiv positive']"
169357,[]
206789,[]
345735,[]
397517,[]
185738,[]
168814,[]
266279,"['gambling', 'prohibition', 'blackmail']"
40946,['independent film']
55424,[]
175331,[]
302699,"['spy', 'cia', 'espionage']"
72152,"['demonstration', 'education', 'mathematics']"
94798,['taxi driver']
139582,[]
14751,[]
53284,[]
63006,"['goa', 'drug bust', 'rave party']"
379275,['pastry shop']
305309,['woman director']
377462,"['racial tension', 'american football player', 'murder trial']"
399747,"['vampire', 'stalker', 'remake']"
89662,"['museum', 'curse', 'pompeii']"
216546,"['louisiana', 'alligator', 'bayou']"
86971,"['miami', 'volcano', 'conspiracy']"
398535,"['singer', 'drug', 'punjab']"
202244,"['alien', 'science fiction', 'cult horror']"
68078,[]
266541,"['prison', 'wrongful conviction']"
50125,[]
400174,[]
324421,[]
34216,[]
39048,[]
57880,['comedy']
115893,"['satire', 'silent film', 'expressionist cinema']"
101024,[]
66834,"['clock tower', 'mickey mouse', 'falling from height']"
67572,"['mickey mouse', 'disney short', 'donald duck']"
210910,"['slasher', 'alien invasion', 'alien infection']"
30948,"['martial arts', 'kick boxing']"
24921,"['paris', 'gargoyles']"
94811,"['irish-american', 'wager', 'u.s. marine corps']"
376263,['climate change']
35891,"['monster', 'mutant', 'mosquito']"
95700,[]
376237,[]
175171,['musical']
178927,['garage']
103668,[]
285953,"['based on play or musical', 'tv movie']"
84831,[]
334670,['woman director']
335430,"['japanese', 'adult filmmaking']"
57458,[]
267192,"['book', 'biography', 'writer']"
110490,['musical']
278935,"['prison cell', 'male rape']"
183855,['kiss']
48502,[]
199883,[]
146905,[]
50489,['based on play or musical']
377210,['woman director']
70461,['road movie']
355786,[]
68309,['prisoners of war']
267977,['pink film']
401442,[]
400605,"['quarantine', 'zombie', 'news reporter']"
46548,[]
70859,"['miniseries', 'cyberpunk', 'cyberspace']"
76474,[]
377213,"['suspense', 'based on movie']"
324668,"['assassin', 'amnesia', 'flashback']"
278348,[]
289207,['disaster']
192097,[]
53283,[]
35687,[]
54142,[]
126318,[]
15975,[]
56897,[]
172817,[]
323426,['deaf-mute']
68256,"['child labour', 'lunch break', 'school']"
85043,[]
202984,[]
324820,[]
337965,[]
360606,"['babysitter', 'remake']"
92691,[]
98106,"['poison', 'based on novel', 'monster']"
71503,"['cellar', 'funeral', 'grandfather']"
61689,"['male nudity', 'nurse', 'sex']"
79192,"['female nudity', 'rape', 'apache']"
238124,"['wild bill hickok', 'buffalo bill', 'calamity jane']"
197864,[]
253337,"['country music', 'johnny cash', 'music history']"
384450,"['bank', 'brain', 'dystopia']"
263945,['woman director']
40741,"['samurai', 'revenge', 'chanbara']"
90351,['okinawa']
10458,"['loss of parents', 'hitman', 'police']"
60971,"['japan', 'yakuza', 'gangster']"
390592,"['isolation', 'ultimatum', 'hermit']"
274266,[]
131737,[]
30787,"['female nudity', 'dream', 'nudity']"
51066,[]
14685,[]
312113,[]
355254,"['film making', 'film director', 'interview']"
393562,"['psychopathic killer', 'serial killer', 'murder investigation']"
352179,[]
392553,"['homelessness', 'book', 'tour']"
338063,"['gay', 'drag queen', 'seattle']"
258489,"['africa', 'feral child', 'tarzan']"
316727,"['dystopia', 'sequel', 'legalized murder']"
316023,"['hawaii', 'wedding', 'wedding date']"
278154,"['fire', 'ice', 'mammoth']"
345911,"['suicide', 'darkness', 'basement']"
294272,"['feral child', 'remake', 'dragon']"
388191,"['mercenary', 'undead', 'demon']"
328716,"['detective', 'island', 'geisha']"
367053,[]
333386,"['hunting human beings', 'murder']"
254575,"['future', 'immortality']"
243752,[]
367197,[]
177869,[]
369776,['sequel']
40451,"['female nudity', 'killing', 'beach']"
89904,[]
55035,['serial killer']
12529,"['travelling circus', 'spaghetti western']"
9031,"['africa', 'love of animals', 'cousin']"
259634,[]
46572,[]
315439,['korean movie']
302161,[]
340611,"['based on novel', 'jewish life', 'ohio']"
337874,"['brother brother relationship', 'college', 'based on true story']"
267852,"['suicide', 'amputation', 'canada']"
53010,[]
214209,[]
353571,"['gay', 'baby', 'van']"
369228,[]
367999,[]
356758,[]
371942,[]
359156,[]
359152,[]
343173,"['resort', 'zombie', 'zombie apocalypse']"
390512,"['baseball', 'sport']"
27123,"['world war i', 'trauma', 'bravery']"
332741,['woman director']
359412,"['heist', 'bank robbery']"
319352,"['charlie chaplin', 'silent film star']"
317214,[]
33201,"['bible', 'prophet']"
340937,[]
309882,[]
58430,[]
230722,[]
369032,"['robbery', 'hostage', 'kidnapping']"
27243,"['cave', 'mythology', 'museum']"
346641,"['surreal', 'friendship', 'coming of age']"
324794,"['gay', 'woman director', 'thai horror']"
372411,"['smoking', 'based on tv series', 'best friend']"
53335,"['sex', 'athlete', 'diabetic']"
273645,['korean movie']
399106,"['bird', 'fear', 'short']"
49341,['independent film']
269705,"['feminism', 'woman director']"
324322,['woman director']
330068,"['sports car', 'baseball']"
209645,"['canada', 'ice hockey', 'amateur sports']"
274504,"['based on novel', 'woman director']"
196324,[]
341957,['haunted house']
101206,"['nazis', 'damascus']"
31265,"['beach', 'caper', 'teenager']"
34875,"['cocaine', 'city', 'drug']"
395476,"['world war ii', 'widow', 'whistling']"
357529,"['safe', 'bandit', 'cell mate']"
94176,['frontier town']
360283,['green day']
400121,"['gangster', 'violence']"
49237,['ozploitation']
398265,"['bar', 'rancher', 'sharpshooter']"
52593,['last will and testament']
35007,"['london england', 'east end']"
120885,"['hardy family', 'andy hardy']"
130134,"['world war i', 'fighter pilot']"
17342,['film noir']
193284,"['horse', 'poacher', 'trucolor']"
184710,[]
380372,[]
83876,[]
102814,"['rock music', 'california sound']"
94544,['singing cowboy']
174150,"['nazis', 'love', 'north africa']"
262260,"['based on play or musical', 'early sound film', 'operetta']"
254664,[]
137308,['lesbian relationship']
156967,[]
156954,[]
66780,[]
137826,"['bigamy', 'based on play or musical', 'secret life']"
262829,"['rape', 'revenge']"
108063,"['atomic bomb', 'marriage']"
41294,"['gun', 'saloon', 'arizona']"
45192,"['children', 'teacher', 'school']"
64694,[]
70193,['drama']
66062,[]
211222,['bigfoot']
266874,['kung fu']
402877,"['china', 'disappearance', 'missing girl']"
24678,"['folk hero', 'american culture', 'paul bunyan']"
337703,"['loneliness', 'crab', 'coming of age']"
228941,[]
81633,['independent film']
110412,[]
394047,"['undercover', 'dog', 'animal welfare']"
378441,"['reenactment', 'blindness', '1980s']"
120121,[]
189696,"['vietnam war', 'silent film', 'underground film']"
196319,[]
400411,['terror']
376233,[]
364051,"['religion', 'woman director']"
349441,[]
373479,"['rock star', 'musician', 'rock music']"
373922,[]
359641,"['dance', 'music', 'documentary']"
357799,[]
119637,[]
354275,"['film director', 'alcoholic drink']"
62675,[]
384845,"['fitness', 'crossfit']"
394499,['porta dos fundos']
41004,"['nurse', 'small town', 'nightclub']"
145481,"['spain', 'based on novel', 'horse']"
82776,"['corruption', 'car race', 'office']"
41298,"['pimp', 'cabaret', 'investigation']"
45191,"['robbery', 'police', 'thief']"
18944,"['circus', 'musician', 'rock music']"
328387,"['based on novel', 'technology', 'internet']"
389425,[]
95322,"['truck', 'trucker', 'trucking']"
46784,"['avant-garde', 'short']"
46781,[]
272720,[]
303497,[]
303484,[]
356862,[]
356864,[]
118014,"['silent film', 'woman director']"
49037,"['prisoner', 'dystopia', 'murder']"
363676,"['new york', 'hero', 'bird']"
371865,"['beach', 'etiquette', 'missing person']"
377287,"['teenager', 'hiding under a sofa']"
361571,"['children', 'fear', 'anxiety']"
392817,[]
338189,"['gay', 'narration', 'homosexuality']"
378813,"['video camera', 'private detective', 'psychological drama']"
118430,[]
101293,['skinhead']
31128,"['deputy sheriff', 'malta', 'independent film']"
76681,"['spoof', 'whipped cream', 'slasher spoof']"
150273,"['sheriff', 'alien', 'independent film']"
22020,"['hairdresser', 'blaxploitation']"
96129,"['ghetto', 'vietnam', 'hostility']"
275603,[]
404022,['stand-up comedy']
385031,[]
154441,"['brazilian', 'comedy']"
93091,[]
44510,"['surreal', 'surrealism', 'dark']"
376812,"['wrestling', 'sport']"
342213,"['female nudity', 'infidelity', 'bisexuality']"
148615,[]
389180,['house']
262542,[]
16909,[]
372297,"['travelling person', 'comic book', 'arts']"
126043,[]
405621,['woman director']
103396,[]
130957,['native american']
54893,"['independent film', 'science fiction']"
98644,[]
393834,"['corruption', 'detective', 'missing person']"
366514,[]
63989,[]
328901,[]
388862,"['countdown', 'wrestling', 'police']"
263416,"['legend', 'excavation', 'artifact']"
150871,[]
316268,[]
293516,[]
360249,"['civil war', 'norway', 'kingdom']"
28406,['werewolf']
362765,[]
368620,"['biography', 'crime', 'woman director']"
50186,['musical']
362876,"['coming of age', 'woman director']"
361249,"['daughter', 'india', 'family']"
4279,"['french revolution', 'ex husband', 'guillotine']"
87081,['independent film']
324300,[]
15467,[]
349086,"['crisis', 'internet', 'bitcoin']"
257026,[]
41278,"['cat', 'baby', 'garden']"
86320,"['brazil', 'filmmaking', 'military coup']"
86531,[]
397278,"['stalker', 'murder', 'serial killer']"
67303,[]
68895,[]
314837,"['based on novel', 'world war ii', 'japanese army']"
325789,"['undercover', 'biography', 'drug']"
26351,[]
308266,"['corruption', 'humor', 'iraq']"
316003,[]
353216,[]
82664,[]
345054,[]
400668,"['poker', 'biography']"
133736,[]
227859,['old testament']
299751,['china']
55344,"['based on manga', 'anime']"
401387,"['experimental film', 'nonsense']"
390880,[]
405388,[]
292277,"['airplane', 'earth', 'travel']"
61348,"['wheelchair', 'rescue', 'therapy']"
368596,"['mafia boss', 'boxing']"
347981,[]
331393,"['baseball', 'sport']"
31385,"['voodoo', 'revenge', 'teenager']"
376501,"['seduction', 'outlaw', 'revenge']"
373453,"['loss of virginity', 'india', 'bangalore']"
351809,"['coma', 'government', 'tunnel']"
365997,"['earth', 'woman director', 'international space station']"
382651,"['computer', 'framed', 'near future']"
356201,[]
392885,[]
28073,"['female nudity', 'england', 'witch']"
175427,[]
237799,['woman director']
40585,"['friendship', 'sequel']"
318052,['relationship']
254251,['robocop']
98948,"['usa president', 'president', 'thriller']"
216043,"['hitman', 'mafia']"
88949,['spaghetti western']
76468,[]
54821,"['independent film', 'animation']"
215814,['german']
22750,[]
86254,"['martial arts', 'terrorist', 'hostage']"
43473,['all black cast']
90726,['spaghetti western']
139826,['cavalry']
371738,"['gay', 'san francisco', 'friendship']"
166007,['golf']
110692,"['female nudity', 'underground', 'nudity']"
134435,"['gang leader', 'prison sentence', 'wagon train']"
17288,[]
8383,"['murder', 'hitchhiker']"
325240,['tv movie']
112675,[]
46879,[]
162874,['chorus girl']
90164,"['treasure hunt', 'jungle']"
316491,[]
247354,['all black cast']
260646,['boxing']
404829,"['horseback riding', 'horse', 'community service']"
298028,"['monster', 'cave', 'soldier']"
397873,"['cyborg', 'computer virus', 'machines']"
403232,"['electric shock', 'vigilante', 'torture']"
282024,['sport']
42498,['adversary']
257006,"['bermuda triangle', 'ufo', 'alien']"
367816,['fandom']
126140,['woman director']
347647,[]
407036,"['shooting', 'zombie', 'town']"
46658,['killer shark']
225776,[]
76348,[]
369033,"['retreat', 'college friends', 'wild and crazy']"
159201,[]
192868,[]
159942,[]
356626,"['street gang', 'brussels', 'gang']"
253343,[]
247845,[]
332806,"['northern ireland', 'ireland', 'belfast']"
376426,[]
373348,[]
358430,[]
314635,[]
300949,[]
353163,"['depression', 'infidelity', 'quebec']"
278247,['animation']
374052,"['female nudity', 'poison', '1970s']"
382322,"['dc comics', 'carnival', 'psychopath']"
125495,[]
173689,"['new york', 'prohibition', 'gangster']"
138061,"['music festival', 'fan culture', 'documentary']"
174354,[]
303856,"['haunting', 'ghost', 'found footage']"
190163,"['sea', 'ship', 'epic']"
156335,"['secret identity', 'movie serial']"
79596,[]
50688,[]
77864,[]
42591,"['torture', 'witchcraft', '17th century']"
12602,"['snake', 'cut-off arm', 'pit']"
42717,"['circus', 'murder', 'man hunt']"
185752,[]
109636,[]
165644,[]
101185,['miniseries']
29924,[]
387444,"['christianity', 'rabbi', 'debate']"
79106,[]
108432,[]
35165,[]
165401,['honeymoon']
18560,['based on novel']
