id,production_companies
204384,[]
40417,"[{'name': 'LGM Productions', 'id': 2490}, {'name': 'A.J.O.Z. Films', 'id': 11473}]"
74608,[]
63112,"[{'name': 'Centro Produzioni Cinematografiche Città di Milano', 'id': 20598}, {'name': 'G.P.E. Enterprises', 'id': 20599}]"
97313,"[{'name': 'Landers-Roberts Productions', 'id': 14115}]"
96306,[]
200547,"[{'name': 'Rigas Kinostudija', 'id': 12062}]"
217708,"[{'name': 'Filmhuset Gruppen', 'id': 68384}, {'name': 'Leiknar Myndir', 'id': 68385}]"
9948,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'DisneyToon Studios', 'id': 5391}, {'name': 'Hot Donut Productions', 'id': 91935}]"
293461,"[{'name': 'Film i Väst', 'id': 17513}, {'name': 'Jabfilm', 'id': 33383}, {'name': 'Common Ground Pictures', 'id': 33384}, {'name': 'Illume Oy', 'id': 33385}]"
12575,"[{'name': 'Studio Hamburg Letterbox Filmproduktion', 'id': 2538}]"
317384,"[{'name': 'Arte France', 'id': 6111}, {'name': 'CNC', 'id': 6962}, {'name': '3B Productions', 'id': 7184}, {'name': 'Région Nord-Pas-de-Calais', 'id': 11434}, {'name': 'Le Fresnoy Studio National des Arts Contemporains', 'id': 11687}, {'name': 'TV5 Monde', 'id': 20662}, {'name': 'Cofinova 10', 'id': 27125}, {'name': 'Pictanovo Nord-Pas-de-Calais', 'id': 38038}]"
81981,"[{'name': 'Terrafilm', 'id': 8478}]"
80337,"[{'name': 'Gravitas Docufilms', 'id': 43867}]"
85642,"[{'name': 'Flower Films', 'id': 2214}]"
8779,"[{'name': 'Studio dětského filmu Gottwaldov', 'id': 6249}, {'name': 'Československý státní film', 'id': 6250}]"
163366,[]
39064,"[{'name': 'Focus Films', 'id': 1268}, {'name': 'Kalyana Shira Film', 'id': 29648}]"
28770,"[{'name': 'Hammer Film Productions', 'id': 1314}]"
137008,[]
118497,"[{'name': 'Filmové Studio Barrandov', 'id': 1931}, {'name': 'Ceskoslovenský Státní Film', 'id': 2502}]"
162510,"[{'name': 'Impala', 'id': 1183}, {'name': 'Ízaro Films', 'id': 1377}, {'name': 'Pro Artis Ibérica', 'id': 71840}]"
250660,"[{'name': 'Participant Media', 'id': 6735}]"
41213,"[{'name': 'Krátký Film Praha', 'id': 2329}, {'name': 'Filmové Studio Gottwaldov', 'id': 2331}]"
129129,[]
190152,[]
217268,[]
85658,[]
122479,"[{'name': 'Film Publishers', 'id': 73643}]"
290739,"[{'name': 'National Film Board of Canada (NFB)', 'id': 17027}, {'name': 'Deliberate Films', 'id': 26442}, {'name': 'Six Island Productions', 'id': 32291}]"
128831,[]
248921,"[{'name': 'Dovzhenko Film Studios', 'id': 4581}]"
49957,[]
163978,[]
25657,[]
96574,[]
257537,"[{'name': 'Arte', 'id': 201}, {'name': 'Norddeutscher Rundfunk (NDR)', 'id': 7201}]"
56691,"[{'name': 'Carlmar Film', 'id': 14624}]"
74711,"[{'name': 'Mosfilm', 'id': 5120}]"
47448,[]
102691,"[{'name': 'Werner Herzog Filmproduktion', 'id': 843}]"
205504,[]
282009,"[{'name': 'Svenska Biografteatern AB', 'id': 17620}]"
206390,[]
133643,"[{'name': 'Svenska Biografteatern AB', 'id': 17620}]"
116991,"[{'name': 'Svenska Biografteatern AB', 'id': 17620}]"
239123,[]
87506,[]
217590,"[{'name': 'Camera Magica', 'id': 71331}]"
257534,"[{'name': 'Arte', 'id': 201}, {'name': 'Schlemmer Film', 'id': 1277}, {'name': 'Black Forest Films', 'id': 1394}, {'name': 'Zweites Deutsches Fernsehen (ZDF)', 'id': 4606}]"
26805,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]"
62851,"[{'name': 'Toho Company', 'id': 882}]"
29470,"[{'name': 'RKO Radio Pictures', 'id': 6}]"
30640,"[{'name': 'Gainsborough Pictures', 'id': 1221}]"
26925,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]"
120850,"[{'name': 'Alleycat Studios', 'id': 10302}]"
173484,"[{'name': 'Imperial PolyFarm Productions', 'id': 17216}]"
4885,"[{'name': 'Одесская киностудия', 'id': 11438}]"
199661,"[{'name': 'TF1 Droits Audiovisuels', 'id': 8350}, {'name': 'Sofica UGC 1', 'id': 11435}, {'name': 'France 2 Cinéma', 'id': 15671}, {'name': 'Les films du 24', 'id': 17311}]"
43716,"[{'name': 'Universal International Pictures (UI)', 'id': 10330}]"
83297,[]
151136,[]
166886,"[{'name': 'Film Studio Tanka', 'id': 74959}]"
144331,"[{'name': 'Platforma Filma', 'id': 13339}]"
198782,[]
1871,"[{'name': 'P.A.C.', 'id': 1124}, {'name': 'Société Nouvelle des Établissements Gaumont (SNEG)', 'id': 22396}, {'name': 'P.C.M. FIlm', 'id': 22663}]"
1870,"[{'name': 'Gaumont', 'id': 9}, {'name': 'P.A.C.', 'id': 1124}, {'name': 'Da Ma Produzione', 'id': 16058}, {'name': 'Victory Film', 'id': 22665}, {'name': 'Story Film', 'id': 22666}]"
1875,"[{'name': 'Société Nouvelle de Cinématographie', 'id': 249}, {'name': 'P.A.C.', 'id': 1124}, {'name': 'Fair Film', 'id': 1399}, {'name': 'Gaumont International', 'id': 7961}]"
50401,"[{'name': 'Universal Pictures', 'id': 33}]"
92,[]
20875,"[{'name': 'Mosfilm', 'id': 5120}]"
100246,"[{'name': 'Vitagraph Company of America', 'id': 15634}]"
86823,"[{'name': 'Nikkatsu', 'id': 955}]"
48419,"[{'name': 'Toei Company', 'id': 9255}, {'name': 'Gunro', 'id': 47005}, {'name': 'Production Genro', 'id': 47006}]"
150124,[]
162592,"[{'name': 'Lumiere Film Company', 'id': 11862}]"
56440,"[{'name': 'Reposado Producciones', 'id': 669}, {'name': 'Mediapro', 'id': 12010}]"
265929,[]
3485,"[{'name': 'Balcázar Producciones Cinematográficas', 'id': 1428}, {'name': 'Italian International Film', 'id': 1429}, {'name': 'Tilma Films', 'id': 1430}]"
49183,[]
72715,[]
85711,[]
195834,"[{'name': 'Platforma Filma', 'id': 13339}, {'name': 'Ruut Pictures', 'id': 73798}, {'name': 'Valsts Kulturkapitala Fonds (VKF)', 'id': 73799}]"
136742,"[{'name': 'Horosho Production', 'id': 21577}, {'name': 'Nida Filma', 'id': 22083}, {'name': 'Latvijas Nacionalais Kino Centrs', 'id': 22084}]"
98560,[]
84442,[]
72478,"[{'name': 'Studio Filmowe Kadr', 'id': 7926}, {'name': 'Polski Instytut Sztuki Filmowej', 'id': 11240}, {'name': 'Odra Film', 'id': 71114}, {'name': 'Mediabrigade', 'id': 73008}]"
121749,"[{'name': 'Rigas Kinostudija', 'id': 12062}]"
277688,"[{'name': 'New Normal Films', 'id': 30688}]"
43754,[]
95010,[]
116437,[]
227719,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'MTV Films', 'id': 746}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': 'Insurge Pictures', 'id': 7377}]"
321594,"[{'name': 'Pig Newton', 'id': 15993}]"
144183,"[{'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}, {'name': 'WGBH', 'id': 3449}, {'name': 'Juniper Films', 'id': 5417}, {'name': 'Cinema Verity', 'id': 19423}]"
47868,"[{'name': 'BBC Worldwide', 'id': 3164}]"
167073,"[{'name': 'Wildgaze Films', 'id': 1508}, {'name': 'Irish Film Board', 'id': 5267}, {'name': 'Item 7', 'id': 7177}, {'name': 'Parallel Film Productions', 'id': 16486}]"
295490,"[{'name': 'Lucky Coffee Productions', 'id': 29652}]"
309298,"[{'name': 'Lions Gate Films', 'id': 35}]"
249688,"[{'name': 'A24', 'id': 41077}]"
309299,"[{'name': 'FJ Productions', 'id': 17090}, {'name': 'BB Film Productions', 'id': 41602}]"
291869,"[{'name': 'Patriot Pictures', 'id': 2373}, {'name': 'Thats Hollywood', 'id': 2374}, {'name': 'RabbitBandini Productions', 'id': 8924}]"
309581,"[{'name': 'A&E Television Networks', 'id': 11858}, {'name': 'ChickFlick Productions', 'id': 15312}, {'name': 'Lifetime Productions', 'id': 49277}]"
310119,"[{'name': 'Mockingbird Pictures', 'id': 1092}, {'name': 'Division Films', 'id': 14036}, {'name': 'Ironwood Entertainment', 'id': 80060}]"
310121,"[{'name': 'Northern Lights Films', 'id': 8714}, {'name': 'Jeff Rice Films', 'id': 52738}, {'name': 'Two Flints', 'id': 52739}]"
310001,[]
309242,"[{'name': 'Electric City Entertainment', 'id': 8600}, {'name': 'Sycamore Pictures', 'id': 14319}, {'name': 'A24', 'id': 41077}, {'name': 'Gowanus Projections', 'id': 74103}]"
309245,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'RT Features', 'id': 30666}]"
309503,"[{'name': 'Protozoa Pictures', 'id': 7503}, {'name': 'Cargo Entertainment', 'id': 34380}, {'name': '33 Pictures', 'id': 60171}]"
232572,"[{'name': 'Wildwood Enterprises', 'id': 316}, {'name': 'Route One Films', 'id': 50482}]"
245706,"[{'name': 'Plan B Entertainment', 'id': 81}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'New Regency Pictures', 'id': 10104}]"
253406,[]
288036,"[{'name': 'Sidney Kimmel Entertainment', 'id': 737}, {'name': 'Gary Sanchez Productions', 'id': 4740}, {'name': 'IM Global', 'id': 7437}]"
315882,[]
319070,"[{'name': 'Magnolia Pictures', 'id': 1030}, {'name': 'History Films', 'id': 7469}, {'name': '4th Row Films', 'id': 14007}]"
319075,"[{'name': 'HBO Documentary Films', 'id': 17980}, {'name': 'Public Road Productions', 'id': 52759}]"
319091,"[{'name': 'Chain Camera Pictures', 'id': 8859}]"
319071,"[{'name': 'Mass Appeal', 'id': 62658}]"
318224,"[{'name': 'Jigsaw Productions', 'id': 2740}, {'name': 'HBO Documentary Films', 'id': 17980}, {'name': 'Sky Atlantic', 'id': 19900}]"
224972,[]
319079,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Disarming Films', 'id': 2742}, {'name': 'Artemis Rising Films', 'id': 66478}, {'name': 'Showtime Documentary Films', 'id': 66479}]"
318225,"[{'name': 'Beachside Films', 'id': 56403}]"
319074,[]
319078,[]
318044,"[{'name': 'NetFlix', 'id': 8858}, {'name': 'Radical Media', 'id': 11152}]"
312813,[]
275647,[]
227800,[]
194537,[]
116649,[]
115553,[]
283235,"[{'name': 'Imagenation Abu Dhabi FZ', 'id': 6736}, {'name': 'Hyde Park Entertainment', 'id': 13816}, {'name': 'Broad Green Pictures', 'id': 49389}, {'name': 'Noruz Films', 'id': 74776}]"
125336,[]
251321,"[{'name': 'Arcadia Motion Pictures', 'id': 7543}, {'name': 'Wanda Visión S.A.', 'id': 10046}, {'name': 'Buffalo Gal Pictures', 'id': 11517}]"
283330,"[{'name': 'France 2 (FR2)', 'id': 20980}, {'name': 'Blue Film', 'id': 29202}, {'name': 'Ad Vitim Distribution', 'id': 32288}, {'name': 'C.G. Cinema', 'id': 32289}]"
266082,"[{'name': 'Canal+', 'id': 5358}, {'name': 'Arte France', 'id': 6111}, {'name': 'Arte France Cinéma', 'id': 6916}, {'name': 'Hold Up Films', 'id': 7980}, {'name': 'Ciné+', 'id': 10611}, {'name': ""Agence Nationale pour la Cohésion Sociale et l'Egalité des Chances (ACSE)"", 'id': 11245}, {'name': 'Région Ile-de-France', 'id': 11246}, {'name': 'Fonds Images de la Diversité', 'id': 11935}, {'name': 'Pyramide Distribution', 'id': 14246}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}, {'name': 'Films Distribution', 'id': 20881}, {'name': 'Lilies Films', 'id': 43649}, {'name': 'Arte / Cofinova 9', 'id': 78941}]"
308457,[]
217313,"[{'name': 'Rigas Kinostudija', 'id': 12062}]"
308453,"[{'name': 'Duplass Brothers Productions', 'id': 1974}]"
308638,"[{'name': 'Ealing Studios', 'id': 2650}, {'name': 'Electric Dynamite', 'id': 5717}, {'name': 'Rip Cord Productions', 'id': 21623}, {'name': 'Londinium Films', 'id': 61933}]"
250124,"[{'name': 'Caviar Films', 'id': 2699}, {'name': 'Cold Iron Pictures', 'id': 3916}, {'name': 'Archer Gray', 'id': 41640}]"
308639,"[{'name': ""Forest Whitaker's Significant Productions"", 'id': 14638}, {'name': 'Revolt Films', 'id': 15495}, {'name': 'IamOTHER Entertainment', 'id': 58445}]"
307946,"[{'name': 'Egoli Tossell Film', 'id': 44224}, {'name': 'Koppelman/Levien', 'id': 55369}]"
308369,"[{'name': 'Indian Paintbrush', 'id': 9350}]"
308024,"[{'name': 'Duplass Brothers Productions', 'id': 1974}, {'name': ""Gettin' Rad Productions"", 'id': 63631}]"
294132,"[{'name': 'Burn Later Productions', 'id': 18346}, {'name': 'Houston King Productions', 'id': 66044}]"
308640,[]
308032,"[{'name': 'Abandon Pictures', 'id': 2289}, {'name': 'Sandbar Pictures', 'id': 3898}, {'name': ""Coup d'Etat Films"", 'id': 17379}]"
308361,[]
306197,[]
193687,"[{'name': 'Palomar Pictures', 'id': 2380}, {'name': 'Lucky Hat Entertainment', 'id': 8510}, {'name': 'Silver Reel', 'id': 12075}, {'name': 'Material Pictures', 'id': 12139}, {'name': 'Zik Zak Kvikmyndir', 'id': 14938}, {'name': 'Zik Zak Filmworks', 'id': 28201}, {'name': 'Night Fox Entertainment', 'id': 51295}]"
52286,"[{'name': 'Cecchi Gori Group Tiger Cinematografica', 'id': 371}, {'name': 'Reteitalia', 'id': 1242}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Gaumont Production', 'id': 45441}]"
56036,"[{'name': 'Zentropa', 'id': 8109}]"
161491,"[{'name': 'Det Danske Filminstitut', 'id': 118}, {'name': 'Danmarks Radio (DR)', 'id': 119}, {'name': 'Nordisk Film', 'id': 235}]"
254721,"[{'name': 'Zweites Deutsches Fernsehen (ZDF)', 'id': 4606}, {'name': 'ARTE', 'id': 5766}, {'name': 'UFA Fiction', 'id': 24307}]"
42316,"[{'name': 'Entre Chien et Loup', 'id': 3984}]"
226163,"[{'name': 'Verdeoro', 'id': 17164}, {'name': 'Docksur Producciones', 'id': 17165}]"
223202,"[{'name': 'Rai Cinema', 'id': 2683}, {'name': 'BD Cine', 'id': 9962}, {'name': 'classic', 'id': 19919}]"
103758,"[{'name': 'Fandango', 'id': 2441}, {'name': 'Rai Cinema', 'id': 2683}, {'name': 'Le Pacte', 'id': 5125}, {'name': 'Archimede', 'id': 53334}]"
57342,[]
3168,"[{'name': 'Lucky Red', 'id': 779}, {'name': 'Eyescreen S.r.l.', 'id': 12012}, {'name': 'Ministero per i Beni e le Attività Culturali (MiBAC)', 'id': 14016}]"
128508,"[{'name': 'Rai Cinema', 'id': 2683}, {'name': 'Ministero per i Beni e le Attività Culturali (MiBAC)', 'id': 14016}]"
252063,[]
188765,"[{'name': 'HSI Productions', 'id': 1051}, {'name': 'Arte France Cinéma', 'id': 6916}, {'name': 'Chaocorp', 'id': 7766}, {'name': 'Rohfilm', 'id': 18485}, {'name': 'Agat Films & Cie', 'id': 33593}]"
68864,"[{'name': 'Gaumont International', 'id': 7961}]"
190876,"[{'name': 'Association coopérative des productions audio-visuelles (ACPAV)', 'id': 13316}]"
309875,"[{'name': 'StellaNova Film', 'id': 5293}]"
318007,"[{'name': 'Motlys', 'id': 2783}, {'name': 'Vidvinkel Film', 'id': 44983}]"
256108,"[{'name': 'Arte', 'id': 201}, {'name': 'Zweites Deutsches Fernsehen (ZDF)', 'id': 4606}, {'name': 'Geißendörfer Film- und Fernsehproduktion (GFF)', 'id': 13537}, {'name': 'Independent Artists Filmproduktion', 'id': 83619}]"
3480,"[{'name': 'Les Productions Artistes Associés', 'id': 64}]"
5063,[]
3423,"[{'name': 'Sonocam', 'id': 1401}, {'name': 'Lira Films', 'id': 10522}, {'name': 'Fida Cinematografica', 'id': 22792}]"
82046,"[{'name': 'Fono Roma', 'id': 144}]"
54880,[]
288708,"[{'name': 'Coop 99', 'id': 122}, {'name': 'Ulrich Seidl Film Produktion GmbH', 'id': 25523}, {'name': 'MMK Media', 'id': 30999}]"
223519,"[{'name': 'Green Lions', 'id': 16956}, {'name': 'Channel 4 Britdoc Foundation', 'id': 16957}]"
124857,[]
80346,"[{'name': 'Echelon Studios', 'id': 9154}, {'name': 'west wind entertainment', 'id': 24946}]"
44489,[]
202171,[]
124524,"[{'name': 'Osmosis', 'id': 13425}, {'name': 'Osmosis Productions Inc.', 'id': 13426}, {'name': 'Prism Entertainment Corporation', 'id': 13427}]"
71134,"[{'name': 'Cinéa', 'id': 874}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Canal+', 'id': 5358}, {'name': 'PolyGram Audiovisuel', 'id': 6367}, {'name': 'Red Umbrella Productions', 'id': 84992}, {'name': 'Septième Production', 'id': 84993}, {'name': 'Sofica Investimage 4', 'id': 84994}]"
144910,"[{'name': 'American Broadcasting Company (ABC)', 'id': 3065}]"
37978,[]
66787,"[{'name': 'BMore Pictures', 'id': 86969}]"
64123,[]
30492,[]
63154,"[{'name': 'Surla Films', 'id': 47893}, {'name': 'Solo Films', 'id': 95002}]"
69335,"[{'name': 'Indiana Production Company', 'id': 18156}, {'name': 'Zencrane Filmes', 'id': 93179}]"
81694,"[{'name': 'Mouthwatering Productions', 'id': 8254}]"
110390,"[{'name': 'Sveriges Television (SVT)', 'id': 3221}, {'name': 'Roy Andersson Filmproduktion AB', 'id': 5405}, {'name': 'Arte France Cinéma', 'id': 6916}, {'name': 'Svenska Filminstitutet (SFI)', 'id': 7446}, {'name': ""Fonds Eurimages du Conseil de l'Europe"", 'id': 11011}, {'name': 'ZDF/Arte', 'id': 11237}, {'name': ""Centre National du Cinéma et de L'image Animée (CNC)"", 'id': 17298}, {'name': 'Essential Filmproduktion GmbH', 'id': 20691}, {'name': 'Film- und Medienstiftung NRW', 'id': 22627}, {'name': 'Société Parisienne de Production', 'id': 25522}, {'name': '4 1/2 Film', 'id': 38957}, {'name': 'Norsk Filmfond', 'id': 46201}]"
123867,"[{'name': 'Tokyo Movie Shinsha (TMS)', 'id': 9155}, {'name': 'Studio Ghibli', 'id': 10342}]"
26722,"[{'name': 'A-Mark Entertainment', 'id': 2248}]"
230266,"[{'name': 'Maipo Film- og TV Produksjon', 'id': 2009}]"
86391,"[{'name': 'Les films de la butte', 'id': 10238}]"
73108,"[{'name': 'EUE/Screen Gems Studios', 'id': 51990}]"
315855,"[{'name': 'National Film Board of Canada', 'id': 10473}, {'name': 'Buffalo Gal Pictures', 'id': 11517}, {'name': 'PHI Film', 'id': 17722}]"
46342,"[{'name': 'Pacific Pictures', 'id': 12897}]"
312526,"[{'name': 'Out of Africa Entertainment', 'id': 6834}, {'name': 'Altitude Film Entertainment', 'id': 19638}, {'name': 'Rooks Nest Entertainment', 'id': 34456}, {'name': 'Bigscope Films', 'id': 38146}, {'name': 'Ravens Nest Entertainment', 'id': 45548}]"
287581,[]
72784,"[{'name': 'Dark Castle Entertainment', 'id': 1786}, {'name': 'Anonymous Content', 'id': 10039}, {'name': 'Open Road Films', 'id': 10427}]"
185341,"[{'name': 'Filmax', 'id': 3631}]"
307663,"[{'name': 'Grindstone Entertainment Group', 'id': 3604}, {'name': 'K5 International', 'id': 6715}, {'name': 'Emmett/Furla Films', 'id': 10405}, {'name': 'Aperture Entertainment', 'id': 33832}]"
87339,"[{'name': 'Directors Company', 'id': 13260}, {'name': 'Nichiei Agency', 'id': 16207}]"
29112,"[{'name': 'Cardinal Pictures (II)', 'id': 14276}]"
40744,"[{'name': 'Edward Small Productions', 'id': 13479}]"
48156,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]"
65257,[]
184143,"[{'name': 'World International Network (WIN)', 'id': 9024}, {'name': 'Rhino Entertainment', 'id': 34836}, {'name': 'Kenny Rogers Productions', 'id': 58332}]"
74684,"[{'name': 'Mordicus Productions', 'id': 7803}]"
278468,"[{'name': '20th Century Fox Television', 'id': 1556}, {'name': 'Fuzzy Door Productions', 'id': 8789}, {'name': 'Fox Television Animation', 'id': 67210}]"
248576,"[{'name': 'Goldmine Pictures', 'id': 45602}]"
62037,"[{'name': 'American International Pictures (AIP)', 'id': 9266}, {'name': 'Indio Productions', 'id': 46457}]"
250761,[]
213684,"[{'name': 'Harvard Sensory Ethnography Lab', 'id': 33427}]"
295069,[]
34630,[]
278677,"[{'name': 'Studio Rewers', 'id': 69563}]"
299796,"[{'name': 'Kosmos Film', 'id': 54674}]"
126376,"[{'name': 'Pandora Filmproduktion', 'id': 254}, {'name': 'Gemini Films', 'id': 6584}, {'name': 'Madragoa Films', 'id': 10357}]"
88599,[]
274990,"[{'name': 'Det Danske Filminstitut', 'id': 118}, {'name': 'Nordisk Film', 'id': 235}, {'name': 'Svensk Filmindustri (SF)', 'id': 6181}, {'name': 'Svenska Filminstitutet (SFI)', 'id': 7446}, {'name': 'Nordisk Film- & TV-Fond', 'id': 8555}, {'name': 'Norsk Film', 'id': 12984}]"
57438,[]
62352,"[{'name': 'Sveriges Television (SVT)', 'id': 3221}]"
167810,"[{'name': 'Bold Films', 'id': 2266}, {'name': 'Marc Platt Productions', 'id': 2527}, {'name': 'Phantasma', 'id': 12562}]"
125305,[]
217477,[]
97046,[]
36067,[]
36120,[]
318053,[]
56405,"[{'name': 'France 2 Cinéma', 'id': 83}]"
72480,"[{'name': 'Flach Film', 'id': 8277}]"
312152,"[{'name': 'Passion Pictures', 'id': 11594}, {'name': 'Vernon Films Inc.', 'id': 13055}, {'name': 'Impact Partners', 'id': 14909}]"
287524,"[{'name': 'Dry County Films', 'id': 3347}, {'name': 'Anchor Bay Entertainment', 'id': 16839}, {'name': 'Movie Machine', 'id': 18890}]"
30131,"[{'name': 'Posa Films', 'id': 65192}]"
94744,[]
27873,"[{'name': 'Battletruck Films Ltd.', 'id': 26769}]"
125063,"[{'name': 'Mark Forstater Productions Ltd.', 'id': 13777}, {'name': ""Children's Film Foundation (CFF)"", 'id': 48266}]"
62432,"[{'name': 'Universal TV', 'id': 537}]"
86598,[]
320316,[]
225184,"[{'name': 'Lux Film', 'id': 1679}]"
237171,[]
146563,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Dino de Laurentiis Cinematografica', 'id': 1216}]"
73984,"[{'name': 'Universal Productions France S.A.', 'id': 1408}, {'name': 'Produzioni De Laurentiis International Manufacturing Company', 'id': 21640}, {'name': 'Coral Producciones Cinematográficas', 'id': 21641}]"
51261,[]
93939,"[{'name': 'Seven Arts Productions', 'id': 516}]"
12796,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Paramount British Pictures', 'id': 8913}]"
155459,"[{'name': 'Paramount Pictures', 'id': 4}]"
96243,"[{'name': 'Triumvirate Films', 'id': 28688}]"
55032,[]
257605,[]
266030,"[{'name': 'Elzévir Films', 'id': 836}]"
302376,"[{'name': 'Arte', 'id': 201}, {'name': 'ZDF ""Das Kleine Fernsehspiel""', 'id': 1928}, {'name': 'Cine Plus', 'id': 16052}, {'name': 'UFA Fiction', 'id': 24307}, {'name': 'UFA Cinema', 'id': 27392}]"
255913,"[{'name': 'StudioCanal', 'id': 694}]"
186629,"[{'name': 'Fair Film', 'id': 1399}]"
316269,"[{'name': 'Art Pictures Studio', 'id': 3451}]"
146783,"[{'name': 'Dino de Laurentiis Cinematografica', 'id': 1216}, {'name': 'Lux Film', 'id': 1679}]"
31293,"[{'name': 'Faro Film', 'id': 46261}]"
276518,[]
199198,"[{'name': 'Carlo Ponti Cinematografica', 'id': 1300}, {'name': 'Les Films Marceau', 'id': 2260}, {'name': 'CEI Incom', 'id': 10795}]"
82858,[]
83782,[]
73697,"[{'name': 'Mars Films', 'id': 819}]"
91901,"[{'name': 'Gaumont', 'id': 9}, {'name': 'France 3 Cinéma', 'id': 591}]"
76821,"[{'name': 'Films A2', 'id': 875}, {'name': 'Sara Films', 'id': 876}]"
47718,"[{'name': 'Bac Films', 'id': 208}, {'name': 'Ciné Cinq', 'id': 1179}, {'name': 'Gruppo Bema', 'id': 6126}, {'name': 'Président Films', 'id': 20846}, {'name': 'Salomé', 'id': 26803}]"
82817,"[{'name': 'France 3 Cinéma', 'id': 591}, {'name': 'Eurimages', 'id': 850}, {'name': 'Soudaine Compagnie', 'id': 3060}, {'name': 'Canal+', 'id': 5358}, {'name': 'Backup Films', 'id': 5381}, {'name': 'France Télévision', 'id': 7454}, {'name': 'C.R.G. International', 'id': 8291}, {'name': 'TF1 Droits Audiovisuels', 'id': 8350}, {'name': 'Coficup', 'id': 8352}, {'name': 'SBS Films', 'id': 10609}, {'name': 'Cofinova 7', 'id': 10610}, {'name': 'Ciné+', 'id': 10611}]"
270899,"[{'name': 'Mars Films', 'id': 819}, {'name': 'Fidélité Films', 'id': 2927}, {'name': 'VIP Cinéma 1', 'id': 32327}]"
63432,"[{'name': 'Comptoir Français du Film Production (CFFP)', 'id': 5779}, {'name': 'Avala Film', 'id': 5940}, {'name': 'Parnass Film', 'id': 12135}, {'name': 'Cinesecolo', 'id': 65977}]"
83122,"[{'name': 'Paris Etolie Films', 'id': 12134}, {'name': 'Parnass Film', 'id': 12135}]"
92316,"[{'name': 'Stefano Film', 'id': 6117}]"
169800,"[{'name': 'Arts+Labor', 'id': 42039}, {'name': 'Sixth Street Films', 'id': 45898}, {'name': 'Doki-Doki Productions', 'id': 45899}]"
46439,"[{'name': 'A & S Productions', 'id': 63485}]"
54325,"[{'name': 'TLA Releasing', 'id': 328}]"
75224,[]
251994,"[{'name': 'Windy Hill Pictures', 'id': 18922}, {'name': 'Seraphim Films Inc.', 'id': 38297}]"
56482,[]
89720,"[{'name': 'Cinema-Vu', 'id': 36785}]"
17895,"[{'name': 'Fuji Television Network', 'id': 3341}, {'name': 'Kurahara Productions', 'id': 84887}, {'name': 'Gakken Co. Ltd.', 'id': 84888}]"
275468,[]
110123,[]
119193,"[{'name': 'Wild Bunch', 'id': 856}]"
16925,"[{'name': 'PHD Productions', 'id': 69262}]"
93103,"[{'name': 'Locomotion Films', 'id': 4517}]"
54928,[]
24051,"[{'name': 'Motion Picture Corporation of America', 'id': 2090}, {'name': 'Insight Film Studios', 'id': 2865}]"
250624,"[{'name': 'LOL Comedy TV', 'id': 21256}, {'name': 'Payaso Productions', 'id': 21257}, {'name': 'California Theater of the Performing Arts', 'id': 21681}, {'name': 'Fake Mustache Studios', 'id': 21682}, {'name': 'Barry Katz Entertainment', 'id': 21683}, {'name': 'LOLflix', 'id': 21684}]"
282042,[]
105891,[]
183910,"[{'name': 'VHShitfest', 'id': 66034}, {'name': 'Romark Entertainment', 'id': 66035}]"
24707,[]
289278,"[{'name': 'BOB Film Sweden AB', 'id': 3792}]"
126757,"[{'name': 'Cyan Films', 'id': 56277}, {'name': 'Major International Pictures', 'id': 57283}]"
127668,"[{'name': 'Gruzia-Film', 'id': 15326}]"
110555,[]
142798,"[{'name': 'Грузия-фильм', 'id': 6745}]"
83429,"[{'name': 'Gorky Film Studio', 'id': 3681}]"
134733,"[{'name': 'Lenfilm', 'id': 10845}]"
142808,"[{'name': 'Lenfilm', 'id': 10845}]"
65102,"[{'name': 'Lenfilm', 'id': 10845}]"
191096,"[{'name': 'Odessa Film Studios', 'id': 13852}, {'name': 'Gosteleradio', 'id': 14620}]"
56511,[]
56516,[]
56512,[]
56515,[]
107876,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Walter Wanger Productions', 'id': 10096}]"
186585,"[{'name': 'Lippert Pictures', 'id': 4946}, {'name': 'Robert L. Lippert Productions', 'id': 77803}, {'name': 'Crestwood Pictures', 'id': 92161}]"
192544,"[{'name': 'Associated Film Releasing Corporation (AFRC)', 'id': 74164}, {'name': 'Ron Ormond Enterprises', 'id': 91248}]"
43094,"[{'name': 'Hal Roach Studios', 'id': 2159}]"
25164,[]
44191,"[{'name': 'Crazy Wheels Film Corporation', 'id': 24309}]"
