adult,id,imdb_id,original_language,popularity,release_date,runtime,title,video,vote_average,vote_count
False,411279,tt5436168,ml,1.134001,2016-08-12,127.0,Pretham,False,5.7,7.0
False,411054,tt5889462,ml,0.437969,2016-08-05,158.0,Guppy,False,7.9,4.0
False,398786,tt5458088,ml,0.994288,2016-05-20,177.0,Kammatipaadam,False,8.1,9.0
False,381374,tt5320514,ml,0.350207,2016-02-04,144.0,Action Hero Biju,False,7.7,6.0
False,3159,tt0069851,it,0.296813,1974-02-19,90.0,Frankenstein's Castle of Freaks,False,3.5,2.0
False,27395,tt0068654,es,0.674043,1973-05-12,85.0,Count Dracula's Great Love,False,6.2,5.0
False,92779,tt0105347,en,0.609029,1992-05-28,87.0,Seedpeople,False,4.2,5.0
False,124902,tt0099356,en,0.488758,1992-04-18,107.0,A Dangerous Man: Lawrence After Arabia,False,8.5,4.0
False,67276,tt3367188,en,0.581896,2007-05-16,2.0,Absurda,False,6.8,12.0
False,48784,tt0060984,en,3.517714,1967-01-01,4.0,Six Men Getting Sick,False,6.0,49.0
False,105829,tt0106723,en,1e-06,1993-01-01,98.0,The Wild East,False,1.0,1.0
False,79145,tt2137028,en,0.121652,2011-08-11,79.0,John Cleese - The Alimony Tour Live,False,7.8,2.0
False,386827,tt2259122,en,1.850115,2016-03-05,122.0,Love Is All You Need?,False,7.0,6.0
False,217428,tt0292097,en,0.002328,2000-12-25,97.0,Markova: Comfort Gay,False,0.0,0.0
False,75450,tt1568328,en,0.148382,2009-11-24,93.0,Enemies of the People,False,6.8,4.0
False,25021,tt0342036,en,0.145984,2002-01-01,108.0,The Alien Saga,False,8.3,2.0
False,74302,tt0252619,tr,0.307221,1974-01-01,77.0,Köyden İndim Şehire,False,7.7,6.0
False,274870,tt1355644,en,20.303632,2016-12-21,116.0,Passengers,False,6.7,4134.0
False,78174,tt1410248,en,0.189802,2009-03-25,38.0,Van Gogh: Brush with Genius,False,4.8,2.0
False,296633,tt4034414,ko,0.635799,2014-10-02,113.0,The Whistleblower,False,7.6,8.0
False,116323,tt2085765,ko,1.499266,2012-01-18,100.0,Unbowed,False,6.5,10.0
False,381284,tt4846340,en,16.816834,2016-12-10,127.0,Hidden Figures,False,7.8,2178.0
False,297298,tt3655374,tr,0.765972,2014-04-04,0.0,Mandıra Filozofu,False,5.9,7.0
False,371153,tt5114588,tr,1.386145,2015-12-04,0.0,Dügün Dernek 2: Sünnet,False,6.8,12.0
False,140485,tt2355823,tr,0.289716,2012-05-18,0.0,Sağ Salim,False,6.7,3.0
False,378435,tt0106749,tr,0.008903,1993-02-12,99.0,Whistle If You Come Back,False,8.0,1.0
False,425498,tt6209400,en,1.080723,2016-11-25,60.0,Michael Che Matters,False,7.5,11.0
False,359246,tt4267026,en,2.911975,2015-10-16,93.0,Hell House LLC,False,6.7,45.0
False,347127,tt4633662,en,0.965521,2016-11-04,90.0,The Charnel House,False,4.6,9.0
False,412698,tt4728946,en,0.380865,2016-09-06,89.0,Libera Nos,False,6.0,1.0
False,262474,tt2240046,en,0.177258,2014-03-28,90.0,Pro Wrestlers vs Zombies,True,4.3,3.0
False,426634,tt6197028,en,0.196363,2016-12-05,110.0,The Coming War on China,False,7.0,1.0
False,126816,tt0107178,en,0.147578,1993-02-09,92.0,I Can Make You Love Me,False,5.0,5.0
False,77862,tt2069715,en,1.094478,2011-10-28,120.0,Anatolian Eagles,False,6.0,4.0
False,57739,tt1808691,en,0.297242,2011-02-24,0.0,Ya Sonra?,False,7.0,2.0
False,161808,tt2610768,tr,0.630223,2013-01-18,114.0,Celal ile Ceren,False,5.0,10.0
False,223551,tt3180440,nl,0.487145,2013-10-24,0.0,Feuten: Het Feestje,False,5.4,7.0
False,45017,tt1459013,en,1.084162,2010-05-14,93.0,Uninhabited,False,4.4,19.0
False,272072,tt2473718,en,0.066398,2013-07-21,101.0,Leather,False,5.0,1.0
False,137619,tt0066499,ca,0.519795,1972-01-01,85.0,Umbracle,False,5.5,2.0
False,26872,tt0475420,en,0.381672,2005-01-01,70.0,The Untold Story of Emmett Louis Till,False,7.5,2.0
False,139434,tt1650031,en,0.198734,2010-01-01,100.0,You Don't Like the Truth: 4 Days Inside Guantanamo,False,10.0,1.0
False,139929,tt2404980,en,0.276021,2012-09-28,87.0,Deal,False,5.0,1.0
False,393457,tt2671706,en,11.599716,2016-12-16,139.0,Fences,False,6.7,750.0
False,111261,tt0436728,en,0.213028,2005-01-01,80.0,Romántico,False,8.0,1.0
False,36833,tt0102544,en,0.337348,1991-01-01,73.0,No Skin Off My Ass,False,6.7,3.0
False,16359,tt0847770,en,0.68544,2008-10-23,100.0,Vox Populi,False,7.3,3.0
False,408203,tt4636254,fi,1.324337,2016-09-23,100.0,Little Wing,False,7.5,4.0
False,210052,tt2582320,de,0.471842,2013-08-28,91.0,Wolfskinder,False,7.1,5.0
False,332979,tt1620935,en,7.873407,2016-11-04,116.0,Bleed for This,False,6.7,192.0
False,187897,tt0069540,zh,0.802135,1971-12-22,94.0,The Deadly Duo,False,6.5,6.0
False,424889,tt6151826,en,1.074219,2016-12-06,4.0,Norman Television,False,6.3,3.0
False,80961,tt0253997,tr,0.329258,1977-08-09,0.0,Çöpçüler Kralı,False,8.0,7.0
False,217672,tt0028272,en,0.001754,1936-04-04,63.0,Snowed Under,False,0.0,0.0
False,215736,tt0031313,en,0.001681,1939-02-03,72.0,Fisherman's Wharf,False,0.0,0.0
False,21752,tt1099227,pt,2.361097,2009-02-01,96.0,If I Were You 2,False,5.9,55.0
False,144464,tt0231523,en,0.246446,1903-01-12,1.0,Electrocuting an Elephant,False,2.3,9.0
False,404762,tt5749696,en,0.15598,2016-06-22,90.0,Serena,False,7.0,3.0
False,180371,tt2220408,pt,2.685498,2013-03-22,87.0,Vai Que Dá Certo,False,6.1,37.0
False,80809,tt0089801,en,0.159935,1985-12-01,96.0,Perry Mason Returns,False,6.5,2.0
False,381041,tt5167174,en,0.550965,2016-03-14,91.0,Rainbow Time,False,5.8,4.0
False,413052,tt3173594,en,7.950711,2016-09-15,95.0,Hacker,False,6.4,70.0
False,371446,tt3517044,en,1.437723,2016-09-23,100.0,The Free World,False,5.4,12.0
False,362974,tt5034194,ko,1.074882,2015-10-22,125.0,The Exclusive : Beat the Devil's Tattoo,False,5.8,6.0
False,154922,tt2592484,ru,0.469112,2012-12-27,65.0,Tri Bogatyrya na Dalnikh Beregakh,False,5.3,9.0
False,314946,tt4544278,ru,0.922398,2015-01-01,75.0,Three Heroes and Julius Caesar,False,6.0,2.0
False,52939,tt1796657,ru,1.412333,2010-12-29,73.0,Tri bogatyrya i Shamakhanskaya tsaritsa,False,5.6,15.0
False,124277,tt1969151,en,1.675201,2011-06-01,6.0,The Maker,False,7.9,38.0
False,228384,tt2633110,de,0.717777,2013-11-14,90.0,Eltern,False,6.1,9.0
False,11603,tt0166322,en,9.625258,1998-11-22,89.0,Rear Window,False,4.9,24.0
False,226686,tt0091749,en,0.000844,1986-05-29,100.0,Perry Mason: The Case of the Notorious Nun,False,7.0,1.0
False,320413,tt4381236,en,3.638676,2016-10-07,93.0,The Greasy Strangler,False,6.1,45.0
False,96468,tt1721055,ja,0.511015,2011-08-16,83.0,Tormented,False,4.6,9.0
False,263412,tt0086864,es,0.080326,1984-03-08,109.0,Akelarre,False,3.0,1.0
False,108501,tt0240791,en,0.038981,1994-01-01,90.0,Parole Violators,False,7.0,1.0
False,60254,tt1259591,fr,1.30528,2010-02-10,0.0,The Other Dumas,False,6.1,7.0
False,342737,tt4385888,en,9.855927,2016-12-25,119.0,20th Century Women,False,7.3,213.0
False,425553,tt5194446,sv,0.371238,2016-11-11,99.0,My Future Love,False,10.0,1.0
False,227667,tt0091750,en,0.089789,1986-11-08,120.0,Perry Mason: The Case of the Shooting Star,False,6.0,2.0
False,422874,tt4715356,en,1.732871,2016-04-06,86.0,Money,False,5.6,20.0
False,412329,tt1871279,en,0.18909,2015-09-24,135.0,Glory Daze: The Life and Times of Michael Alig,False,6.0,2.0
False,225525,tt0093722,en,0.909611,1987-02-23,96.0,Perry Mason: The Case of the Lost Love,False,6.5,2.0
False,426903,tt5459794,en,0.229221,1883-11-19,1.0,Buffalo Running,False,5.4,7.0
False,406785,tt5807512,en,3.365946,2016-11-23,7.0,Inner Workings,False,8.2,46.0
False,214938,tt0298350,en,0.046649,1983-05-16,87.0,King for a Day,False,9.0,1.0
False,136058,tt0086273,en,0.070603,1983-10-04,100.0,Seeing Red: Stories of American Communists,False,5.5,2.0
False,229638,tt0028564,en,0.185221,1937-11-06,63.0,Alcatraz Island,False,5.0,1.0
False,160261,tt0115568,hi,0.465912,1996-01-19,153.0,Army,False,5.0,1.0
False,198176,tt0019726,en,0.026726,1929-06-29,86.0,Broadway Babies,False,0.0,0.0
False,418693,tt6047906,en,0.349939,2016-11-21,108.0,Marathon: The Patriots Day Bombing,False,6.6,7.0
False,394423,tt4916682,en,0.031994,2015-12-01,107.0,Mourning Son,False,0.0,0.0
False,418691,tt6149120,en,0.776117,2016-10-22,90.0,Shadows of the Dead,False,6.2,6.0
False,217763,tt0021371,en,0.960061,1930-04-20,80.0,Show Girl in Hollywood,False,4.8,3.0
False,210653,tt0043647,es,0.917711,1950-07-29,91.0,The Man Without a Face,False,8.0,2.0
False,244201,tt0032149,en,1.324207,1939-02-25,86.0,"Yes, My Darling Daughter",False,6.0,1.0
False,412213,tt5974460,he,0.195112,2016-09-29,96.0,The Women's Balcony,False,7.5,4.0
False,389044,tt4161564,fr,1.653932,2016-06-29,82.0,The Together Project,False,6.3,21.0
False,345727,tt4799426,en,0.598304,2015-06-18,90.0,Pentatonix: On My Way Home,False,6.9,8.0
False,230031,tt2543838,en,0.222715,2012-12-02,0.0,Evacuate Earth,False,7.2,3.0
False,362884,tt5076032,en,0.885474,2015-10-17,84.0,October Kiss,False,6.5,6.0
False,64191,tt0438123,en,6.555387,2005-03-01,88.0,Mom at Sixteen,False,4.4,13.0
False,185644,tt0402162,en,0.00582,2004-03-11,84.0,The End,False,0.0,0.0
False,200035,tt2239947,en,2.53434,2012-07-15,252.0,Political Animals,False,7.0,22.0
False,53035,tt1167512,en,0.041316,2010-06-28,0.0,Kevorkian,False,7.0,1.0
False,100829,tt0853155,en,0.082306,2011-01-28,0.0,This is What Love in Action Looks Like,False,2.5,2.0
False,138014,tt1413067,en,0.040003,2009-07-18,59.0,Fish out of Water,False,6.0,1.0
False,33127,tt1313242,en,0.039662,2008-01-01,90.0,High The True Tale of American Marijuana,False,6.0,1.0
False,105561,tt1916719,en,0.126924,2011-11-05,90.0,Patriocracy,False,6.8,2.0
False,206397,tt1843978,en,0.157907,2012-04-20,100.0,Lynching Charlie Lynch,False,4.0,2.0
False,123279,tt2192038,en,0.027572,2011-09-20,60.0,Kathy Griffin: Pants Off,False,0.0,0.0
False,65345,tt1728978,en,0.815856,2011-06-25,75.0,Longhorns,False,5.4,13.0
False,275355,tt1712191,en,0.077753,2011-04-28,165.0,Memphis: The Broadway Musical,False,8.0,2.0
False,88496,tt0256153,en,1e-06,1972-09-10,55.0,Liza Minnelli: Liza With a Z,False,6.6,5.0
False,103181,tt2327519,en,0.120193,2010-11-26,116.0,Sondheim! The Birthday Concert,False,0.0,0.0
False,17712,tt0887148,en,0.01049,2007-01-28,66.0,Lisa Lampanelli: Dirty Girl,False,0.0,0.0
False,34516,tt1340783,en,0.495726,2009-01-01,0.0,Lisa Lampanelli: Long Live The Queen,False,4.3,2.0
False,26016,tt1415208,en,0.177713,2009-04-15,44.0,Kathy Griffin: She'll Cut a Bitch,False,9.0,1.0
False,393731,tt4530968,fr,1.350684,2016-10-05,112.0,Mercenary,False,6.8,10.0
False,362226,tt5079382,en,0.647998,2015-10-01,99.0,Froning: The Fittest Man In History,False,6.5,8.0
False,257487,tt2618936,es,0.277213,2014-04-11,0.0,Inevitable,False,0.0,0.0
False,403357,tt5698568,es,12.129986,2016-12-02,105.0,1898. Our Last Men in the Philippines,False,6.5,39.0
False,311324,tt2034800,en,15.884744,2016-12-16,103.0,The Great Wall,False,5.8,1465.0
False,283146,tt3107228,en,0.194273,2012-07-22,4.0,This Land Is Mine,False,6.1,4.0
False,56486,tt0104894,de,0.085797,1992-01-01,118.0,Loss Is to Be Expected,False,4.0,1.0
False,99004,tt0045608,en,0.083507,1953-10-08,93.0,Carne de horca,False,5.0,1.0
False,401593,tt5814512,en,0.248238,2016-06-17,0.0,Big Jay Oakerson: Live at Webster Hall,False,10.0,1.0
False,85944,tt1910649,en,0.252319,2011-07-01,41.0,Tom Papa: Live in New York City,False,4.5,2.0
False,347870,tt4729990,en,0.957564,2016-03-13,100.0,Slash,False,6.6,17.0
False,429126,tt5861260,en,0.29431,2016-12-06,61.0,Reggie Watts: Spatial,False,7.0,4.0
False,401060,tt5710042,en,5.720163,2016-06-04,82.0,Mercy,False,4.1,38.0
False,413417,tt4269746,en,2.555849,2016-10-07,94.0,The Matchbreaker,False,6.0,22.0
False,352490,tt4560008,en,3.202684,2016-10-20,100.0,This Beautiful Fantastic,False,7.3,41.0
False,320293,tt0084839,fi,0.070588,1982-11-05,95.0,The Howling Miller,False,6.0,2.0
False,310307,tt4276820,en,17.523343,2016-11-24,115.0,The Founder,False,7.0,855.0
False,89463,tt0093725,en,0.00363,1987-05-24,95.0,Perry Mason: The Case of the Sinister Spirit,False,6.5,2.0
False,136921,tt1635656,en,1.190657,2010-04-01,3.0,Pixels,False,6.8,17.0
False,36123,tt1020876,en,2.286995,2009-02-13,41.0,Under the Sea 3D,False,6.8,21.0
False,59046,tt0378361,it,0.110602,2003-01-01,,Mio cognato,False,5.3,3.0
False,409447,tt5664684,en,3.393888,2016-12-07,120.0,Hairspray Live!,False,7.0,32.0
False,332746,tt4190906,en,0.193109,2015-04-17,80.0,Thank You for Playing,False,7.0,2.0
False,59356,tt0082335,en,0.572949,1985-01-01,11.0,This Unnameable Little Broom,False,6.2,8.0
False,59357,tt0092020,en,0.040509,1986-01-01,20.0,Street of Crocodiles,False,7.0,14.0
False,301849,tt3265506,sv,0.774073,2014-11-28,96.0,Blowfly Park,False,5.0,2.0
False,188521,tt2343137,en,2.224206,2013-01-01,180.0,Spies of Warsaw,False,6.7,12.0
False,20089,tt0279487,ja,0.29325,1998-01-21,45.0,Twilight of the Dark Master,False,5.5,2.0
False,380620,tt4900708,ja,1.288657,2016-06-18,130.0,Creepy,False,6.3,27.0
False,115877,tt0060398,en,0.101585,1966-01-01,85.0,Fantasía... 3,False,5.0,1.0
False,47121,tt0078192,es,0.924511,1978-05-01,109.0,The Priest,False,5.0,1.0
False,111708,tt0092983,es,0.782345,1987-04-09,106.0,The Tobacconist of Vallecas,False,5.8,9.0
False,115909,tt0089752,en,0.149945,1985-10-10,119.0,Turn of the Screw,False,6.7,3.0
False,98596,tt0086104,es,0.02158,1983-09-04,105.0,Overdose,False,5.1,5.0
False,115903,tt0080554,es,1.269717,1982-10-25,117.0,Colegas,False,7.3,2.0
False,114051,tt0081218,es,1.099467,1980-10-06,95.0,Candy Razors,False,6.2,6.0
False,115894,tt0077438,es,0.414173,1978-10-20,110.0,The deputy,False,5.0,2.0
False,80296,tt0073218,es,0.721798,1975-06-06,85.0,Forbidden Love Game,False,3.5,2.0
False,29338,tt0070432,en,0.9866,1973-01-01,90.0,No One Heard the Scream,False,6.4,4.0
False,29333,tt0070126,es,0.157909,1973-08-22,100.0,Murder in a Blue World,False,4.2,3.0
False,29336,tt0067732,es,1.292862,1973-06-01,98.0,The Cannibal Man,False,6.4,14.0
False,105093,tt0067836,es,0.352005,1971-05-03,92.0,Glass Ceiling,False,5.0,2.0
False,356305,tt4501244,en,14.531429,2016-12-22,111.0,Why Him?,False,6.3,1203.0
False,229065,tt2972098,en,0.773687,2013-08-28,80.0,A Fuller Life,False,7.0,2.0
False,249931,tt2511594,en,0.116977,2014-01-26,89.0,Helium,False,6.0,2.0
False,49754,tt1757779,en,0.880826,2010-05-31,91.0,Kickassia,False,5.2,15.0
False,75604,tt2059290,en,0.755692,2011-09-20,130.0,Suburban Knights,False,6.2,15.0
False,137669,tt2270382,en,0.709969,2012-10-20,209.0,To Boldly Flee,False,6.6,12.0
False,411201,tt5097070,en,0.305214,2016-09-16,85.0,Dancer,False,6.7,6.0
False,422469,tt4647900,en,4.831133,2016-11-28,107.0,I Am Bolt,False,6.7,25.0
False,335797,tt3470600,en,20.045673,2016-11-23,108.0,Sing,False,6.8,2363.0
False,413543,tt5946128,hi,3.699552,2016-11-24,149.0,Dear Zindagi,False,6.9,46.0
False,413547,tt5477608,hi,0.786816,2016-12-01,129.0,Kahaani 2,False,6.2,12.0
False,44746,tt0482552,en,1.822718,2005-12-27,90.0,My Family and Other Animals,False,5.9,10.0
False,297814,tt3041032,en,0.029434,2014-03-15,61.0,Jasper Redd: Jazz Talk,False,0.0,0.0
False,1608,tt0114917,en,7.26141,1996-03-01,95.0,When Saturday Comes,False,5.3,13.0
False,203059,tt3014262,en,0.724585,2013-06-19,67.0,John Hodgman: RAGNAROK,False,5.8,7.0
False,365544,tt5172306,ru,0.349582,2015-10-29,,Крепость: щитом и мечом,False,10.0,1.0
False,248946,tt2884286,en,2.346466,2014-01-09,138.0,The Spoils of Babylon,False,6.4,17.0
False,110549,tt2163606,en,1.373604,2012-05-20,60.0,Hannibal Buress: Animal Furnace,False,7.8,12.0
False,290911,tt3221210,de,0.048331,2013-10-19,,Paradies 505. Ein Niederbayernkrimi,False,10.0,1.0
False,298522,tt4286560,en,0.461053,2014-10-21,67.0,Wyatt Cenac: Brooklyn,False,7.2,3.0
False,323690,tt3960808,en,0.173589,2015-02-06,64.0,Matt Braunger: Big Dumb Animal,False,8.6,4.0
False,38610,tt0109178,en,0.330638,1995-04-08,90.0,Automatic,False,6.0,6.0
False,411019,tt5804038,en,11.781919,2017-02-03,95.0,I Am Not Your Negro,False,8.0,87.0
False,225577,tt0093723,en,1.496166,1987-10-04,95.0,Perry Mason: The Case of the Murdered Madam,False,5.5,2.0
False,393003,tt4246856,en,0.732198,2016-02-05,92.0,Wildflower,False,5.8,9.0
False,116445,tt0070926,en,1.82926,1973-04-25,82.0,Wonder Women,False,5.5,4.0
False,89540,tt0175996,es,0.158029,1999-04-01,105.0,The Other Conquest,False,5.4,4.0
False,68636,tt0223777,es,0.97968,1975-12-25,90.0,Blacker than the Night,False,5.9,8.0
False,207323,tt1978599,da,0.506507,2013-10-09,80.0,The Olsen Gang in Deep Trouble,False,6.0,1.0
False,400753,tt5748648,el,0.187552,2016-12-01,110.0,The Bachelor,False,10.0,2.0
False,380013,tt3878146,en,0.126559,2015-01-01,93.0,Nobody Walks in L.A.,False,9.5,2.0
False,360022,tt3912214,en,0.124568,2015-09-18,101.0,"Kiss Me, Kill Me",False,0.0,0.0
False,381935,tt4797436,en,1.664214,2016-03-14,100.0,Jack Goes Home,False,5.1,21.0
False,52415,tt1173949,en,0.954434,2008-10-16,101.0,Crush and Blush,False,5.7,7.0
False,272414,tt3250650,en,0.769613,2014-06-14,88.0,Echo Park,False,6.0,5.0
False,340194,tt3339354,en,0.286902,2015-11-24,93.0,A Year and Change,False,6.5,5.0
False,173845,tt0047502,da,0.00254,1954-03-22,0.0,Dirch Passer vælter byen,False,0.0,0.0
False,411632,tt2268433,en,2.057404,2016-09-23,87.0,End of a Gun,False,4.8,14.0
False,216550,tt1571570,de,0.0,,,Dolpo Tulku - Heimkehr in den Himalaya,False,0.0,0.0
False,361340,tt0319109,en,0.002353,2002-04-28,0.0,A Brilliant Madness,False,0.0,0.0
False,296288,tt3421780,pt,0.227697,2016-12-08,100.0,Tamo Junto,False,3.5,2.0
False,324263,tt4276112,en,0.253071,2015-03-14,92.0,Breaking a Monster,False,1.0,3.0
False,160372,tt0109201,en,0.107814,1994-04-13,90.0,The Golden Ball,False,8.5,2.0
False,42377,tt0396743,en,0.144806,2002-01-01,117.0,Muhammad: Legacy of a Prophet,False,6.5,4.0
False,40061,tt0087514,fr,1.432816,1984-10-24,94.0,Happy Easter,False,6.2,14.0
False,407204,tt4135076,sv,2.525014,2016-10-14,86.0,The Giant,False,6.4,5.0
False,326256,tt3394972,en,0.805939,2016-03-24,95.0,Miss India America,False,3.7,4.0
False,423377,tt3553378,en,3.912405,2016-12-09,106.0,Sugar Mountain,False,5.9,16.0
False,377275,tt5078214,fr,12.474119,2016-09-14,97.0,In Bed with Victoria,False,5.3,118.0
False,396965,tt3743384,en,0.531661,2015-09-24,94.0,Well Wishes,False,4.6,6.0
False,31160,tt1490530,en,1.700431,2009-01-01,6.0,Alma,False,7.0,46.0
False,294608,tt3248988,en,0.011765,2013-10-01,0.0,The Light of Freedom,False,0.0,0.0
False,380731,tt5247042,en,1.348471,2016-03-08,89.0,Darkweb,False,2.4,10.0
False,162139,tt0050837,en,0.617774,1957-08-28,75.0,Perri,False,7.3,4.0
False,257331,tt3837154,ko,0.623593,2014-03-13,117.0,Thread of Lies,False,7.9,7.0
False,334522,tt3026488,en,4.647236,2016-09-29,103.0,Alone in Berlin,False,6.4,43.0
False,406125,tt5827496,zh,0.687442,2016-07-14,103.0,At Cafe 6,False,6.0,4.0
False,391642,tt5180618,ja,1.065466,2016-06-04,116.0,The Kodai Family,False,8.7,3.0
False,145593,tt2538610,en,0.160248,2012-11-24,64.0,Kyle Kinane: Whiskey Icarus,False,9.0,2.0
False,418990,tt6114234,en,0.26468,2016-10-15,50.0,Kyle Kinane: Loose in Chicago,False,9.0,2.0
False,320892,tt3973036,en,0.229202,2015-01-23,73.0,Kyle Kinane: I Liked His Old Stuff Better,False,9.0,2.0
False,40573,tt0106693,cs,0.542265,1992-12-01,120.0,The Inheritance or Fuckoffguysgoodday,False,6.2,8.0
False,426958,tt4975280,hu,1.145675,2016-11-10,118.0,Strangled,False,6.6,4.0
False,277806,tt3088084,ja,0.859095,2014-07-12,103.0,Say 'I Love You',False,6.3,12.0
False,148864,tt2229319,fr,0.154221,2012-07-11,107.0,Omertà,False,4.4,4.0
False,278851,tt3550768,en,0.058183,2014-04-25,81.0,Slums: Cities of Tomorrow,False,0.0,0.0
False,23207,tt0473181,en,0.475083,2006-10-16,94.0,Crossing the Line,False,7.8,5.0
False,425774,tt3844876,en,1.312524,2016-12-01,139.0,The Legend of Ben Hall,False,6.6,9.0
False,408290,tt5943690,it,0.046175,2016-08-06,90.0,Mister Universo,False,0.0,0.0
False,423093,tt5517438,es,3.946603,2016-10-28,76.0,7 Years,False,6.1,40.0
False,341443,tt4328196,ja,1.185717,2015-04-17,102.0,Vampire in Love,False,6.5,2.0
False,89307,tt0093724,en,0.063616,1987-11-15,100.0,Perry Mason: The Case of the Scandalous Scoundrel,False,0.0,0.0
False,324440,tt2847438,de,1.606356,2015-02-07,85.0,The Bunker,False,6.5,12.0
False,397981,tt4687358,en,4.112883,2016-06-02,84.0,Beyond the Gates,False,4.9,57.0
False,349028,tt4839476,en,0.72992,2015-07-27,80.0,The Interior,False,4.7,3.0
False,100272,tt1579235,en,0.9135,2011-05-06,77.0,Harold's Going Stiff,False,4.3,8.0
False,326247,tt4085238,en,1.593227,2015-02-28,111.0,The House on Pine Street,False,4.9,15.0
False,293553,tt3264240,en,0.708993,2014-07-27,85.0,Bloody Knuckles,False,5.3,3.0
False,373841,tt5445074,en,0.226731,2016-10-20,90.0,Pass-Thru,False,0.0,0.0
False,255746,tt3311176,da,1.426212,2014-02-06,95.0,The Reunion 2 - The Funeral,False,5.4,7.0
False,416258,tt5447082,en,0.036471,1891-01-02,1.0,Two Fencers,False,6.0,1.0
False,87759,tt0058346,ru,0.117771,1965-02-10,76.0,The Blizzard,False,5.0,1.0
False,8209,tt1020932,de,0.146868,2008-02-08,90.0,1. Mai – Helden bei der Arbeit,False,2.0,1.0
False,369237,tt5226436,en,0.847179,2016-10-02,92.0,The Fourth Phase,False,8.2,6.0
False,225816,tt0095854,en,0.061195,1988-02-28,91.0,Perry Mason: The Case of the Avenging Ace,False,6.0,1.0
False,24681,tt1213929,en,0.35292,2009-01-01,93.0,White Wedding,False,2.5,2.0
False,397552,tt5644006,ru,1.621594,2016-03-31,85.0,Paranormal Drive,False,6.4,4.0
False,391039,tt5460658,fa,1.237106,2016-03-16,110.0,Life+1 Day,False,9.4,8.0
False,301339,tt4048168,en,0.568526,2016-10-13,97.0,Coming Through The Rye,False,6.8,6.0
False,42494,tt0067141,en,0.007963,1971-09-19,93.0,Glen and Randa,False,4.7,3.0
False,319851,tt0416114,en,8e-06,1971-01-01,46.0,Pictures from Life's Other Side,False,0.0,0.0
False,125949,tt0064706,en,0.052391,1969-01-01,61.0,My Girlfriend's Wedding,False,5.0,1.0
False,392011,tt4420704,tr,3.469644,2017-02-10,80.0,Kedi,False,7.4,21.0
False,356156,tt4681414,ja,0.929577,2015-10-31,144.0,My Love Story!!,False,6.8,5.0
False,374460,tt5304980,en,0.292057,2015-12-26,59.0,A Grand Night In: The Story of Aardman,False,8.0,6.0
False,363790,tt4975498,ko,0.971576,2015-10-08,117.0,The Advocate: A Missing Body,False,7.3,9.0
False,391004,tt4601064,ja,0.098504,2015-10-17,103.0,His Girlfriend,False,6.0,1.0
False,259468,tt0072701,pl,0.122485,1975-01-21,98.0,A Woman's Decision,False,0.0,0.0
False,53693,tt0102240,da,0.791976,1991-10-04,86.0,Krummerne,False,6.7,5.0
False,30124,tt1056441,en,0.447749,2008-02-27,102.0,Tru Loved,False,5.5,11.0
False,227668,tt0095855,en,0.628758,1988-05-15,95.0,Perry Mason: The Case of the Lady in the Lake,False,6.0,2.0
False,416251,tt5902138,en,0.600567,2016-11-25,84.0,Christmas List,False,7.1,7.0
False,430250,tt2791026,en,2.667953,2014-11-15,87.0,City of Dead Men,False,4.8,13.0
False,92168,tt0022515,en,0.240512,1931-12-17,7.0,The Ugly Duckling,False,6.6,12.0
False,51281,tt1701992,ru,0.10425,2010-09-16,75.0,The Ugly Duckling,False,6.5,2.0
False,77261,tt1877740,en,1.627043,2011-10-10,87.0,Five,False,7.4,11.0
False,365753,tt4693860,en,0.620138,2015-11-06,88.0,Rodeo and Juliet,False,4.0,4.0
False,194310,tt0022002,en,0.418286,1931-04-29,73.0,Iron Man,False,0.0,1.0
False,99319,tt0024455,en,0.162296,1933-04-01,72.0,Pleasure Cruise,False,5.5,2.0
False,416256,tt3109072,en,0.799093,2016-09-30,80.0,The Caretaker,False,4.2,6.0
False,418585,tt5979690,en,4.756152,2016-10-01,87.0,The Crooked Man,False,4.7,11.0
False,86979,tt0067486,en,1.236245,1971-05-12,97.0,The Road Builder,False,6.6,8.0
False,292538,tt1961650,en,0.008235,2011-11-19,87.0,Wisdom of Changes - Richard Wilhelm and the I Ching,False,0.0,0.0
False,229087,tt0098082,en,0.081165,1989-02-12,95.0,Perry Mason: The Case of the Lethal Lesson,False,5.0,1.0
False,286369,tt0249624,en,0.298577,2001-11-01,84.0,Gabriel & Me,False,7.0,1.0
False,397717,tt5477566,en,8.631184,2016-09-10,104.0,Barry,False,5.1,47.0
False,297865,tt1114693,en,0.074158,2007-09-28,100.0,La Santa Muerte,False,3.5,2.0
False,305019,tt3569014,en,0.050591,2014-06-22,0.0,Campaign of Hate: Russia and Gay Propaganda,False,10.0,1.0
False,294463,tt3202098,fr,3.149547,2014-10-08,104.0,Lou!,False,5.6,70.0
False,186019,tt0203853,en,0.809025,1894-05-18,1.0,Souvenir Strip of the Edison Kinetoscope,False,4.9,8.0
False,206725,tt0034423,es,0.103503,1942-05-11,82.0,¡A mí la legión!,False,4.5,2.0
False,323396,tt3737988,el,0.445141,2015-03-12,116.0,Wednesday 04:45,False,7.3,3.0
False,400547,tt4007248,en,6.59707,2016-06-03,84.0,Hurricane Bianca,False,6.3,63.0
False,254166,tt3259474,el,0.496835,2014-02-11,137.0,Stratos,False,5.8,5.0
